"","from","to","m","km","miles","seconds","minutes","hours","Country.to","Country.from"
"198","Bratislava","Naples",NA,NA,NA,NA,NA,NA,"Italy","Slovakia"
"199","Bratislava","Nice",1232833,1232.833,766.0824262,41866,697.766666666667,11.6294444444444,"France","Slovakia"
"200","Bratislava","Nitra",92339,92.339,57.3794546,3517,58.6166666666667,0.976944444444444,"Slovakia","Slovakia"
"201","Bratislava","Oslo",1728816,1728.816,1074.2862624,66503,1108.38333333333,18.4730555555556,"Norway","Slovakia"
"202","Bratislava","Palermo",2083884,2083.884,1294.9255176,73952,1232.53333333333,20.5422222222222,"Italy","Slovakia"
"203","Bratislava","Panevezys",1192094,1192.094,740.7672116,46000,766.666666666667,12.7777777777778,"Lithuania","Slovakia"
"204","Bratislava","Paris",1320920,1320.92,820.819688,43773,729.55,12.1591666666667,"France","Slovakia"
"205","Bratislava","Patrai",1639934,1639.934,1019.0549876,60104,1001.73333333333,16.6955555555556,"Greece","Slovakia"
"206","Bratislava","Pecs",380245,380.245,236.284243,13190,219.833333333333,3.66388888888889,"Hungary","Slovakia"
"207","Bratislava","Piraieus",1678734,1678.734,1043.1653076,58737,978.95,16.3158333333333,"Greece","Slovakia"
"208","Bratislava","Porto",2840922,2840.922,1765.3489308,92811,1546.85,25.7808333333333,"Portugal","Slovakia"
"209","Bratislava","Poznan",705185,705.185,438.201959,26223,437.05,7.28416666666667,"Poland","Slovakia"
"210","Bratislava","Presov",402932,402.932,250.3819448,14803,246.716666666667,4.11194444444444,"Slovakia","Slovakia"
"211","Bratislava","Qormi",2208300,2208.3,1372.23762,87740,1462.33333333333,24.3722222222222,"Malta","Slovakia"
"212","Bratislava","Rabat",3325936,3325.936,2066.7366304,116118,1935.3,32.255,"Malta","Slovakia"
"213","Bratislava","Riga",1350607,1350.607,839.2671898,53340,889,14.8166666666667,"Latvia","Slovakia"
"214","Bratislava","Rome",1186269,1186.269,737.1475566,40091,668.183333333333,11.1363888888889,"Italy","Slovakia"
"215","Bratislava","Rotterdam",1245980,1245.98,774.251972,41997,699.95,11.6658333333333,"Netherlands","Slovakia"
"216","Bratislava","Schifflange",1019002,1019.002,633.2078428,34516,575.266666666667,9.58777777777778,"Luxembourg","Slovakia"
